ID,SKU,"PRODUCT NAME",CATEGORY,QTY,PRICE
20175,OPMBNTFB0474,"Nokia Lumia 625 (8GB, Black) (B Grade)","Open Box Mobile Grade B ",1.0000,5900
20496,OPMBNTF0475,"Nokia X2 Duos 1GB (4GB, White)","Open Box Mobiles",1.0000,6700
18755,OPMBNTF0309,"NOKIA XL DULA SIM 4GB BRIGHT ORANGE","Open Box Mobiles",2.0000,8000
10451,SYG/CPD/NOTE3P,"Note 3 Plus","Sell Your Gadget",10.0000,2700
10454,SYG/CPD/NOTE3S,"Note 3S","Sell Your Gadget",10.0000,3000
10452,SYG/CPD/NOTE05,"Note 5","Sell Your Gadget",10.0000,3300
16196,OPNBNTF0010,"Notion Ink Cain CN895553G Laptop (Atom Z3735F/2GB/64GB/Intel HD Graphics/Win 10/10.1"" Touch)","Open Box Laptops",2.0000,11200
19378,OPMBNTF0476,"Nubia Z9 Mini (Black, 16GB)","Open Box Mobiles",1.0000,10203
10459,"SYG/HTC/ONE M8","One M8","Sell Your Gadget",10.0000,3750
10460,SYG/HTC/ONEM8E,"One M8 Eye","Sell Your Gadget",10.0000,4200
10461,"SYG/HTC/ONE M9","One M9","Sell Your Gadget",10.0000,5700
10483,SYG/ONP/OP132G,"One Plus 1","Sell Your Gadget",10.0000,3300
16823,OPMBNTF0219,"One plus 2  (64GB Sandstone Black)","Open Box Mobiles",1.0000,9500
13031,ASMBA000015,"One Plus 2 ASIS 64GB ASIS (NO RETURNS) ","Pre-Owned ASIS Mobiles",134.0000,7900
8099,NEWMOB00226,"One Plus 3 (Graphite,64 GB)","Brand New Mobiles",12.0000,20000
19990,OPMBNTFB0252,"One Plus 3 (Soft Gold ,64 GB)(B Grade)","Open Box Mobile Grade B ",10.0000,13000
20015,OPMBNTFB0253,"One plus One 64GB (Sandstone Black)(B Grade)","Open Box Mobile Grade B ",4.0000,6100
10486,SYG/ONP/ONPLSX,"One Plus X","Sell Your Gadget",10.0000,4200
10481,SYG/ONP/OP264G,"OnePlus 2 (64GB)","Sell Your Gadget",10.0000,6000
10482,SYG/ONP/OP364G,"OnePlus 3 (64GB)","Sell Your Gadget",10.0000,11200
19491,OPMBNTFB0058,"OnePlus 3 (Graphite, 64GB) (B Grade)","Open Box Mobile Grade B ",28.0000,13000
20126,OPMBNTFB0107,"OnePlus 3T (Gunmetal, 128GB) (B Grade)","Open Box Mobile Grade B ",15.0000,20300
20036,OPMBNTFB0641,"OnePlus 3T (Gunmetal, 64GB)(B Grade)","Open Box Mobile Grade B ",11.0000,17200
10251,NEWMOB00228,"OnePlus 3T (Soft Gold, 64GB)","Brand New Mobiles",5.0000,26500
13049,ASMBA000016,"OnePlus 3T ASIS (NO RETURNS) ","Pre-Owned ASIS Mobiles",1.0000,13000
20030,OPMBNTFB0572,"ONEPLUS X (16GB, BLACK)(B Grade)","Open Box Mobile Grade B ",2.0000,9000
13453,OPMBNTF0220,"Oppo A37 2GB  (Gold 16 GB)","Open Box Mobiles",4.0000,8220
13463,OPMBNTF0254,"OPPO A57 (Black, 32 GB)  (3 GB RAM)","Open Box Mobiles",3.0000,12330
13457,OPMBNTF0255,"OPPO A57 (Gold, 32 GB)  (3 GB RAM)","Open Box Mobiles",5.0000,11999
13451,OPMBNTF0169,"OPPO F1s  4GB (Grey 64 GB)","Open Box Mobiles",2.0000,10299
19767,NEWMOB00411,"OPPO F1S (Gold, 64 GB)  (4 GB RAM)","Brand New Mobiles",10.0000,12700
16412,OPMBNTF0043,"OPPO F3 CPH1609 (Gold 64 GB)","Open Box Mobiles",2.0000,12593
20814,OPMBNTFB0043,"OPPO F3 CPH1609 (Gold 64 GB) (B Grade)","Open Box Mobile Grade B ",1.0000,11300
13461,OPMBNTF0170,"OPPO F3 Plus 4GB (Black 64 GB)","Open Box Mobiles",5.0000,22250
13459,OPMBNTF0193,"Oppo F3 Plus 4GB  (64GB Gold)","Open Box Mobiles",5.0000,22250
16915,NEWMOB00384,"Oppo F3 Plus   (Gold 64GB)","Brand New Mobiles",10.0000,16990
16917,NEWMOB00386,"Oppo F5 (Gold 32GB)","Brand New Mobiles",6.0000,18250
17056,SYGLAPOTHER,Other,"Sell Your Gadget",1.0000,11500
10194,NEWMOB00231,"Panasonic Eluga Arc 2 (Rose Gold 32GB) 4G","Brand New Mobiles",26.0000,7000
20132,OPMBNTFB0140,"Panasonic Eluga Arc 2 3GB  (32GB Rose Gold) (B Grade)","Open Box Mobile Grade B ",5.0000,6900
16802,OPMBNTF0140,"Panasonic Eluga Arc 2 3GB  (32GB Rose Gold)","Brand New Mobiles",1.0000,7650
20115,OPMBNTFB0256,"Panasonic Eluga Turbo (Chamagane Gold) 32GB (B Grade)","Open Box Mobile Grade B ",3.0000,5200
20498,OPMBNTF0481,"Panasonic P55 Novo 1GB (8GB,Gold)","Open Box Mobiles",1.0000,4788
17425,SYGLAP-Pentium,"Pentium or Celeron","Sell Your Gadget",1.0000,3000
19768,OPMBNTF0724,"Redmi 4 (Black, 32 GB)  (3 GB RAM)","Open Box Mobiles",7.0000,7650
19770,OPMBNTF0725,"Redmi 4 (Black, 64 GB)  (4 GB RAM)","Open Box Mobiles",14.0000,9600
19769,OPMBNTF0726,"Redmi 4 (Gold, 64 GB)  (4 GB RAM)","Open Box Mobiles",11.0000,9600
19765,OPMBNTF0727,"Redmi 4(Gold, 32 GB) (3 GB RAM)","Open Box Mobiles",8.0000,8250
10535,SYG/XMI/MINEO3,"Redmi Note 3","Sell Your Gadget",10.0000,3000
19740,NEWMOB00410,"Redmi Note 4   4GB (Dark Grey 64GB)","Brand New Mobiles",3066.0000,10700
19725,OPMBNTFB0066,"Redmi Note 4 4GB (Gold 64GB)","Open Box Mobile Grade B ",18.0000,8550
10541,SYG/XMI/RDNEPR,"Redmi Note Prime","Sell Your Gadget",10.0000,1950
20822,OPMBNTFB0484,"Reliance ZTe D286 (B Grade)","Open Box Mobile Grade B ",1.0000,1100
19380,OPMBNTF0485,"Rocktel W21  (Blue)","Open Box Mobiles",1.0000,530
20551,rpcdev,"rpc test product","Open Box Mobile Grade B ",100.0000,1
13019,ASMBA000019,"Samsung Galaxy A3 16GB ASIS(NO RETURNS) ","Pre-Owned ASIS Mobiles",169.0000,5000
13045,ASMBA000020,"Samsung Galaxy A5 (16GB ) ASIS (NO RETURNS) ","Pre-Owned ASIS Mobiles",62.0000,5800
18739,OPMBNTF0257,"SAMSUNG GALAXY A5 (A500G)  WHITE","Open Box Mobiles",1.0000,8999
20153,OPMBNTFB0257,"SAMSUNG GALAXY A5 (A500G)  WHITE (B Grade)","Open Box Mobile Grade B ",2.0000,8100
20088,OPMBNTFB0489,"Samsung Galaxy A5 (Gold) (B Grade)","Open Box Mobile Grade B ",1.0000,9000
18654,OPMBNTF0310,"SAMSUNG GALAXY A7 (A700F) 16GB GOLD","Open Box Mobiles",1.0000,12500
20141,OPMBNTFB0310,"SAMSUNG GALAXY A7 (A700F) 16GB GOLD (B Grade)","Open Box Mobile Grade B ",1.0000,11300
18397,OPMBNTF0260,"SAMSUNG GALAXY A7 (A710F) 16GB BLACK","Open Box Mobiles",1.0000,12500
19504,OPMBNTFB0222,"Samsung Galaxy A7 (A710F) 16GB Gold(B Grade)","Open Box Mobile Grade B ",1.0000,11300
18743,OPMBNTF0311,"SAMSUNG GALAXY A7 (A710F) 16GB WHITE","Open Box Mobiles",1.0000,12500
20155,OPMBNTFB0311,"SAMSUNG GALAXY A7 (A710F) 16GB WHITE (B Grade)","Open Box Mobile Grade B ",1.0000,11300
10335,ASMBA000021,"Samsung Galaxy A7 16GB ASIS (NO RETURNS) ","Pre-Owned ASIS Mobiles",52.0000,7500
20166,OPMBNTFB0493,"Samsung Galaxy A8 (A800I) 32Gb Black (B Grade)","Open Box Mobile Grade B ",1.0000,14400
20138,OPMBNTFB0650,"Samsung Galaxy A9 Pro (32GB Black) (B Grade)","Open Box Mobile Grade B ",14.0000,13000
19618,REFMOB0005,"Samsung Galaxy C7 Pro (Navy Blue, 64 GB) (Brand Refurbished Mobile)","Brand Refurbished Mobile",49.0000,16250
20089,OPMBNTFB0496,"Samsung Galaxy Core 2 SM-G355H (Black) (B Grade)","Open Box Mobile Grade B ",3.0000,6300
20090,OPMBNTFB0497,"Samsung Galaxy Core 2 SM-G355H (White) (B Grade)","Open Box Mobile Grade B ",1.0000,6300
6751,OPMBNTF0083,"Samsung Galaxy Core Prime (Charcoal Grey)","Open Box Mobiles",1.0000,4000
20082,OPMBNTFB0083,"Samsung Galaxy Core Prime (Charcoal Grey) (B Grade)","Open Box Mobile Grade B ",6.0000,3700
6754,OPMBNTF0052,"Samsung Galaxy Core Prime (Silver)","Open Box Mobiles",1.0000,3500
19939,OPMBNTFB0052,"Samsung Galaxy Core Prime (Silver) (B Grade)","Open Box Mobile Grade B ",16.0000,3200
20083,OPMBNTFB0089,"Samsung Galaxy Core Prime (WHITE)  (B Grade)","Open Box Mobile Grade B ",9.0000,3200
20086,OPMBNTFB0670,"Samsung Galaxy E5 (16GB, White) (E500H) (B Grade)","Open Box Mobile Grade B ",1.0000,9500
13029,ASMBA000026,"Samsung Galaxy E7 16GB  ASIS (NO RETURNS) ","Pre-Owned ASIS Mobiles",83.0000,5100
20024,OPMBNTFB0498,"Samsung Galaxy Grand  (I9082 ) WHITE (B Grade)","Open Box Mobile Grade B ",1.0000,4100
20095,OPMBNTFB0499,"Samsung Galaxy Grand 2 (Black) (B Grade)","Open Box Mobile Grade B ",1.0000,5000
20159,OPMBNTFB0694,"SAMSUNG GALAXY GRAND DUOS 8GB BLACK (B Grade)","Open Box Mobile Grade B ",1.0000,5400
16425,ASMBA000029,"SAMSUNG GALAXY GRAND MAX 16GB (ASIS) ( No Returns ) ","Pre-Owned ASIS Mobiles",39.0000,4100
6756,OPMBNTF0500,"Samsung Galaxy Grand Neo Plus WHITE","Open Box Mobiles",1.0000,4000
20084,OPMBNTFB0500,"Samsung Galaxy Grand Neo Plus WHITE (B Grade)","Open Box Mobile Grade B ",1.0000,3600
20294,OPMBNTFB0574,"Samsung Galaxy J1 Ace (White, 4 GB) (B Grade)","Open Box Mobile Grade B ",1.0000,3400
20001,OPMBNTFB0088,"Samsung Galaxy J2 (J210F) (Gold, 8 GB))B Grade)","Open Box Mobile Grade B ",1.0000,6000
5261,NEWMOB00252,"Samsung Galaxy J2 (White, 8 GB)","Brand New Mobiles",2.0000,6550
16848,NEWMOB00253,"SAMSUNG GALAXY J2 6 (J210F) (8GB Black)","Brand New Mobiles",8.0000,7899
16850,NEWMOB00255,"SAMSUNG GALAXY J2 6 (J210F) (8GB Silver)","Brand New Mobiles",6.0000,7899
6786,OPMBNTF0121,"Samsung Galaxy J5  j500F (White, 8GB)","Open Box Mobiles",1.0000,6500
6785,OPMBNTF0173,"Samsung Galaxy J5 (Gold, 8 GB)","Open Box Mobiles",1.0000,6250
16812,OPMBNTF0172,"Samsung Galaxy J5 (J500F) (Black, 8 GB)","Open Box Mobiles",3.0000,6250
6784,NEWMOB00256,"Samsung Galaxy J5 (J500F) (Black, 8 GB)","Brand New Mobiles",2.0000,9800
18853,REFMOB0001,"Samsung Galaxy J5 Prime 3GB 32GB BLACK (Brand Refurbished Mobile)","Brand Refurbished Mobile",26.0000,7900
18857,REFMOB0002,"Samsung Galaxy J5 Prime 3GB 32GB GOLD (Brand Refurbished Mobile)","Brand Refurbished Mobile",3.0000,7900
16597,OPMBNTF0074,"Samsung Galaxy J7 (Gold, 16 GB)","Open Box Mobiles",2.0000,7800
19545,OPMBNTFB0074,"Samsung Galaxy J7 (Gold, 16 GB)(B Grade)","Open Box Mobile Grade B ",4.0000,7200
6762,OPMBNTF0313,"Samsung Galaxy J7 (White, 16 GB)","Open Box Mobiles",1.0000,7800
19468,OPMBNTFB0004,"SAMSUNG Galaxy J7 - 6 (New 2016 Edition) ( Gold ,16GB )","Open Box Mobile Grade B ",47.0000,7250
16853,NEWMOB00264,"SAMSUNG GALAXY J7 6(J710F) (16GB WHITE)","Brand New Mobiles",5.0000,11500
18860,REFMOB0004,"Samsung Galaxy J7 Max 4GB 32GB GOLD (Brand Refurbished Mobile)","Brand Refurbished Mobile",1.0000,12750
19187,OPMBNTF0710,"SAMSUNG GALAXY J7 NXT 16GB GOLD","Open Box Mobiles",1.0000,8700
19541,REFMOB0012,"Samsung Galaxy J7 Pro (Black, 64 GB) (Brand Refurbished Mobile)","Brand Refurbished Mobile",207.0000,12900
19537,REFMOB0011,"Samsung Galaxy J7 Pro (Gold, 64 GB) (Brand Refurbished Mobile)","Brand Refurbished Mobile",251.0000,12900
16590,OPMBNTF0060,"Samsung Galaxy J7- (J710F) (New 2016 Edition) (White, 16 GB)","Open Box Mobiles",2.0000,8500
16088,OPMBNTF0016,"Samsung Galaxy J7- 6 (New 2016 Edition) (Black, 16 GB)","Open Box Mobiles",3.0000,8250
19475,OPMBNTFB0016,"Samsung Galaxy J7- 6 (New 2016 Edition) (Black, 16 GB)(B Grade)","Open Box Mobile Grade B ",12.0000,7500
11272,ASMBA000031,"Samsung Galaxy Mega 6.3 8GB (ASIS) ( No Returns)","Pre-Owned ASIS Mobiles",41.0000,3000
19550,OPMBNTFB0695,"Samsung Galaxy Note 3 Neo (Black)(B Grade)","Open Box Mobile Grade B ",1.0000,5400
11280,ASMBA000034,"Samsung Galaxy Note Edge 32GB  (ASIS) ( No Returns)","Pre-Owned ASIS Mobiles",37.0000,13000
12445,OPMBNTF0131,"Samsung Galaxy On 8 16GB Black","Open Box Mobiles",5.0000,7700
20813,OPMBNTF0798,"Samsung Galaxy On 8 16GB White","Open Box Mobiles",1.0000,7700
16593,OPMBNTF0067,"Samsung Galaxy On8 (Gold, 16 GB) ","Open Box Mobiles",14.0000,7700
19689,OPMBNTFB0067,"Samsung Galaxy On8 (Gold, 16 GB)(B Grade)","Open Box Mobile Grade B ",16.0000,7600
20501,OPMBNTF0507,"Samsung Galaxy S Duos 2 (S7582) White","Open Box Mobiles",1.0000,5800
18749,OPMBNTF0511,"Samsung Galaxy S4 16GB  (Black) (I9500)","Open Box Mobiles",11.0000,6300
20025,OPMBNTFB0511,"Samsung Galaxy S4 16GB  (Black) (I9500)(B Grade)","Open Box Mobile Grade B ",3.0000,5700
18745,OPMBNTF0315,"Samsung Galaxy S4 16GB  (White ) (I9500)","Open Box Mobiles",7.0000,6300
7386,OPMBNTF0512,"Samsung Galaxy S5  (Blue, 16 GB)","Open Box Mobiles",4.0000,9500
20026,OPMBNTFB0512,"Samsung Galaxy S5  (Blue, 16 GB)(B Grade)","Open Box Mobile Grade B ",1.0000,8600
7285,OPMBNTF0668,"Samsung Galaxy S5 G900H (Copper Gold, 16 GB)","Open Box Mobiles",8.0000,12500
20296,OPMBNTFB0577,"SAMSUNG GALAXY S5 MINI (G800H) 16GB WHITE (B Grade)","Open Box Mobile Grade B ",1.0000,4800
6804,OPMBNTF0263,"Samsung Galaxy S5 Shimmery white","Open Box Mobiles",62.0000,5500
6774,OPMBNTF0264,"Samsung Galaxy S6 (Black, 32 GB) ","Open Box Mobiles",1.0000,18000
20093,OPMBNTFB0594,"Samsung Galaxy S6 (Gold , 32 GB) (G920I)  (B Grade)","Open Box Mobile Grade B ",2.0000,18900
4411,NEWMOB00284,"Samsung Galaxy S6 Edge Plus (Black Sapphire, 64 GB)","Brand New Mobiles",4.0000,30500
16849,NEWMOB00283,"Samsung Galaxy S6 Edge Plus (Gold Platinum, 32 GB)","Brand New Mobiles",6.0000,30500
20031,OPMBNTFB0578,"Samsung Galaxy S6 Edge Plus (Gold Platinum, 32 GB)(B Grade)","Open Box Mobile Grade B ",1.0000,20700
18664,OPMBNTF0653,"SAMSUNG GALAXY S7 (G930F) 32GB","Open Box Mobiles",6.0000,22000
18746,OPMBNTF0316,"SAMSUNG GALAXY S7 (G930F) 32GB SILVER","Open Box Mobiles",2.0000,22000
19535,REFMOB0007,"Samsung Galaxy S7 Edge (Gold, 32 GB)   (Brand Refurbished Mobile)","Brand Refurbished Mobile",12.0000,27900
19534,REFMOB0006,"Samsung Galaxy S7 Edge (Pink Gold, 32 GB)  (Brand Refurbished Mobile)","Brand Refurbished Mobile",4.0000,27900
18395,OPMBNTF0656,"Samsung Galaxy S8  (Maple Gold, 64 GB)","Open Box Mobiles",10.0000,40750
18393,OPMBNTF0657,"Samsung Galaxy S8  (Midnight Black, 64 GB)","Open Box Mobiles",10.0000,37500
19842,OPMBNTFB0738,"Samsung Galaxy S8 (G950F) (Midnight Black, 64GB)","Open Box Mobile Grade B ",3.0000,33800
20136,OPMBNTFB0704,"Samsung Galaxy S8 Plus (Maple Gold, 64 GB) (B Grade)","Open Box Mobile Grade B ",1.0000,41900
18391,OPMBNTF0684,"Samsung Galaxy S8 Plus (Midnight Black, 128 GB)","Open Box Mobiles",2.0000,51000
17827,OPMBNTF0700,"Samsung Galaxy S8 Plus (Midnight Black, 64 GB)","Open Box Mobiles",13.0000,44000
19415,OPMBNTF0719,"Samsung Galaxy Star Pro (4GB MIDNIGHT BLACK)","Open Box Mobiles",1.0000,2700
18329,NEWTAB00027,"SAMSUNG GALAXY TAB 3V (SM-T116NY) 1GB 8GB EBONY BLACK","Brand New Tablets",1.0000,9508
16818,OPMBNTF0196,"Samsung Galaxy Tab 3V (T116N) 8GB Black","Open Box Tablets",2.0000,6000
20134,OPMBNTFB0196,"Samsung Galaxy Tab 3V (T116N) 8GB Black (B Grade)","Open Box Tablets",2.0000,5400
18909,OPMBNTF0515,"SAMSUNG GALAXY TAB 3V (T116N) 8GB WHITE","Open Box Mobiles",1.0000,6000
20172,OPMBNTFB0516,"Samsung Galaxy Tab A (T355Y) (16GB, Sandy White) (B Grade)","Open Box Tablets",1.0000,9900
11270,ASMBA000040,"Samsung Galaxy Y (ASIS) ( No Returns)","Pre-Owned ASIS Mobiles",32.0000,500
6759,OPMBNTF0654,"SAMSUNG GRAND PRIME (G530H) 8G","Open Box Mobiles",1.0000,5300
16920,NEWMOB00389,"Samsung J7 Max (Black 32GB)","Brand New Mobiles",1.0000,13990
16919,NEWMOB00388,"Samsung J7 Max (Gold 32GB)","Brand New Mobiles",1.0000,13990
18841,QCNBB001204,"Samsung R528(Core I3 2.13GHz/2GB/250GB 15.6"") ZPV093DZ400053A","Pre-Owned Laptops",1.0000,11500
17505,SYGNBQB0060,"Samsung R540 (Core I3 M380 2.53GHZ/1GB/500GB 15.6"") HGSF93AB708333D","Pre-Owned Laptops",1.0000,12000
18835,QCNBB001198,"Samsung RV509(Core I3 M380 2.53GHz/2GB/500GB 15.6"") FZMB91BC400221P","Pre-Owned Laptops",1.0000,11000
6834,OPMBNTF0321,"SAMSUNG Z3 (Z300H) 8GB BLACK","Open Box Mobiles",1.0000,6500
12783,ASMBA000036,"Samsung:Galaxy S2 16GB (ASIS) ( No Returns)","Pre-Owned ASIS Mobiles",334.0000,1900
16658,QCNBB000343,"SONY -PCG-41216W(Core I7 2.80GHz/4GB/750GB) C609YX1B","Pre-Owned Laptops",1.0000,18000
17543,QCNBB000940,"Sony PCG 61A11W ( Core I3 2310M 2.10GHz/2GB/320GB 14"") C9014M8K","Pre-Owned Laptops",1.0000,11800
16459,QCNBB000530,"Sony PCG-41213W(Core I5-2410M 2.30GHZ/4GB/320GB 14.1"")27539276-7004175","Pre-Owned Laptops",1.0000,12700
17819,SYGNBQB0083,"SONY PCG-61211W (Core I5 M520 2.40GHz/4GB/320GB 14.0"") C604UE1V","Pre-Owned Laptops",1.0000,13200
19120,QCNBB001280,"Sony PCG-61212W (Core I3 M380 2.53GHz/4GB/320GB 15.6"") C607P9ZC","Pre-Owned Laptops",1.0000,12000
19142,QCNBB001302,"Sony PCG-61312W (Core I3 M370 2.40GHz/4GB/320GB 14"") C6077L0V","Pre-Owned Laptops",1.0000,12000
18155,QCNBB001078,"Sony PCG-71211W (Core I3 M370 2.40GHz/6GB/320GB 15.6"") C606MQZH","Pre-Owned Laptops",1.0000,11500
19139,QCNBB001299,"Sony PCG-71211W (Core I3 M380 2.53GHz/2GB/320GB 15.6"") 27519387-7006277","Pre-Owned Laptops",1.0000,11800
19093,QCNBB001253,"Sony PCG-71811W (Core I3 2330M 2.20GHz/2GB/320GB 15"") C1063W7L","Pre-Owned Laptops",1.0000,11800
19125,QCNBB001285,"Sony PCG-71811W (Core I3 2330M 2.20GHz/2GB/320GB 15.6"") C1061BEZ","Pre-Owned Laptops",1.0000,11800
19112,QCNBB001272,"Sony PCG-71811W (Core I3 2350M 2.30Ghz/2GB/320GB 15.6"") C106T090","Pre-Owned Laptops",1.0000,11800
18988,QCNBB001241,"Sony PCG-71811W (Core I3 2350M 2.30Ghz/2GB/320GB 15.6"") C1079CSS","Pre-Owned Laptops",1.0000,11800
18890,QCNBB001212,"Sony PCG-71811W(Core I3 2330M 2.20GHz/4GB/320GB 15.6"")C106ET2C","Pre-Owned Laptops",1.0000,11000
19134,QCNBB001294,"Sony PCG-71911W (Core I3 2310M 2.10GHz/4GB/320GB 15.6"") C105TM6G","Pre-Owned Laptops",1.0000,12000
19163,QCNBB001323,"Sony SVE15133CNW (Core I3 3120M 2.50GHz/2GB/500GB 15.6"") 54516191-0012171","Pre-Owned Laptops",1.0000,12000
19165,QCNBB001325,"Sony SVE1513ACNB (Core I3 2328M 2.20GHz/2GB/500GB 15.6"") C10GGMKV","Pre-Owned Laptops",1.0000,12500
19604,QCNBB001389,"SONY SVE151J11W(CORE I3 3120 M 2.50GHZ/4GB/320GB 15.6"") C10GDG0W","Pre-Owned Laptops",1.0000,12000
19166,QCNBB001326,"Sony SVF152C1WW (Core I3 3217U 1.80GHz/2GB/500GB 15.6"") C10KF02R","Pre-Owned Laptops",1.0000,12000
16197,OPNBNTF0011,"Sony Vaio E14 SVE1413XPNB Laptop (3rd Gen Core i5-3320M/4GB/500GB/Intel HD Graphics/Win 8/14.0"")","Open Box Laptops",2.0000,21300
16696,QCNBB000725,"Sony Vaio PCG-61A11W(Core i5 2430M 2.40GHz/4GB/320GB)C901N7LD","Pre-Owned Laptops",1.0000,13300
16697,QCNBB000726,"SONY VAIO PCG-61A11W(CORE I5-2430M 2.40GHZ/4GB/320GB HDD)C901ACCF","Pre-Owned Laptops",1.0000,12700
17669,QCNBB001003,"Sony Vaio SVE151A11W (Core I3 2370M 2.40GHz/4GB/500GB 15.6"") C903MYY9","Pre-Owned Laptops",1.0000,11500
18987,QCNBB001240,"Sony VPCEH36EN (Core I3 2350M 2.30GHz/2GB/500GB 15.6"") C1073NZL","Pre-Owned Laptops",1.0000,12000
16840,OPMBNTF0176,"Sony Xperia E1 (Purple)","Open Box Mobiles",2.0000,7279
20171,OPMBNTFB0596,"Sony Xperia E1 D2 105 White (B Grade)","Open Box Mobile Grade B ",1.0000,3100
18723,OPMBNTF0595,"Sony Xperia E1 Dual (Black)","Open Box Mobiles",2.0000,5400
18722,OPMBNTF0324,"Sony Xperia M C1904 (Black, 4 GB)  (1 GB RAM)","Open Box Mobiles",2.0000,6700
16819,OPMBNTF0199,"Sony Xperia Tipo ST21i Classic Black","Open Box Mobiles",5.0000,2775
20600,QCNBB001653,"Sony-PCG-61212W (Core I3 M350 2.27GHz/2GB/500GB 14.0"")-C6058BKM","Pre-Owned Laptops",1.0000,11500
20321,QCNBB001530,"Sony-PCG-61212W(Core I3 M330 2.13GHz/2GB/320GB 14"")27507087-70066017	","Pre-Owned Laptops",1.0000,11000
20307,QCNBB001516,"Sony-PCG-61212W(Core I3 M350 2.27GHz/3GB/500GB 15.6"")C606RDSL	","Pre-Owned Laptops",1.0000,11500
16639,QCNBB000150,"Sony-PCG-61212W(Core I5 M480 2.67GHz/4GB/) C608GKZU","Pre-Owned Laptops",1.0000,12700
20689,SYGNBQB0268,"Sony-PCG-71211W (Core I3 M380 2.53GHz/3GB/320GB 15.6"") C607LQ74","Pre-Owned Laptops",1.0000,11000
20325,QCNBB001534,"Sony-PCG-71211W(Core I3 N370 2.40GHz/4GB/320GB 15.6"")C608QXVG	","Pre-Owned Laptops",1.0000,11000
20676,SYGNBQB0255,"Sony-PCG-71811W (Core I3 2330M 2.20GHz/2GB/320GB 15.6"") C106GS5Q","Pre-Owned Laptops",1.0000,11000
20423,SYGNBQB0235,"Sony-PCG-81114L(Core I7 Q720 1.60GHz/4GB/500GB 15.6"") C603FFJ9	","Pre-Owned Laptops",1.0000,16500
15818,QCNBB000146,"Sony-PCG-81114L(Core i7/4GB/320GB) R5822839","Pre-Owned Laptops",1.0000,15700
20329,QCNBB001538,"Sony-PCG61212W(Core I3 M330 2.13GHz/2GB/320GB 14"")2750708770066010	","Pre-Owned Laptops",1.0000,11000
20319,QCNBB001528,"Sony-SVE15113ENB(Core I3 2370 M 2.40GHz/4GB/320GB 15.6"")C903HLF1	","Pre-Owned Laptops",1.0000,11000
15797,QCNBB000125,"Sony-VPCFL390X(Core I7 Q740   1.73GHZ/4GB/320GB) C6095SP7","Pre-Owned Laptops",1.0000,15700
16825,OPMBNTF0226,"SPICE ANDROID ONE 1GB  (4GB BLACK)","Open Box Mobiles",2.0000,4826
16928,NEWMOB00379,"Swipe Elite 3 (Silver, 16 GB)","Brand New Mobiles",11.0000,4000
7932,OPMBNTF0177,"Swipe Elite Plus (White 16 GB) ","Open Box Mobiles",2.0000,4000
20818,OPMBNTFB0177,"Swipe Elite Plus (White 16 GB) (B Grade)","Open Box Mobile Grade B ",4.0000,3600
16930,NEWMOB00381,"Swipe Elite Power (Grey, 16 GB)","Brand New Mobiles",98.0000,5500
16923,NEWMOB00376,"Swipe Elite Pro (32GB, 3GB RAM)","Brand New Mobiles",59.0000,5600
19394,OPMBNTF0721,"TARA T103 PLUS (Black & Blue )","Feature Phone",5.0000,400
19764,OPMBNTFB0228,"TCL Pride T500L (16GB) (B Grade)","Open Box Mobile Grade B ",2.0000,4500
18107,QCNBB001054,"Toshiba C660 (Core I3 380M 2.40GHz/3GB/250GB 15.6"") 2B135952K","Pre-Owned Laptops",1.0000,11500
18461,QCNBB001105,"Toshiba Satelite C640 (Core I3 M370 2.40GHz/2GB/320GB 14.0"") 6C370094Q","Pre-Owned Laptops",1.0000,10800
19114,QCNBB001274,"Toshiba Satellite C640 (Core I3 2310M 2.10GHz/4GB/250GB 14.1"") 7B070836Q","Pre-Owned Laptops",1.0000,11800
19119,QCNBB001279,"Toshiba Satellite C640 (Core I3 2310M 2.10GHz/4GB/320GB 14.0"") YB236555Q","Pre-Owned Laptops",1.0000,12000
19147,QCNBB001307,"Toshiba Satellite C640 (Core I3 2330M 2.20GHz/2GB/500GB 15.6"") 9B100987Q","Pre-Owned Laptops",1.0000,12000
19141,QCNBB001301,"Toshiba Satellite C660 (Core I3 M370 2.40GHz/4GB/320GB 15.6"") 7B460021K","Pre-Owned Laptops",1.0000,12000
18990,QCNBB001243,"Toshiba Satellite C660 (Core I3 M380 2.53GHz/3GB/250GB 15.6"") 1B226269K","Pre-Owned Laptops",1.0000,11800
16444,QCNBB000515,"Toshiba Satellite C660(Core I3 M380 2.53GHz/2GB/250GB 15.6"")1B225035K","Pre-Owned Laptops",1.0000,11500
19160,QCNBB001320,"Toshiba Satellite C850 (Core I3 2370M 2.40GHz/6GB/500GB 15.6"") 5C299748Q","Pre-Owned Laptops",1.0000,12800
20620,QCNBB001673,"Toshiba-Satellite C640 (Core I3 2310M 2.10GHz/4GB/500GB 14"")-7B070788Q","Pre-Owned Laptops",1.0000,11500
20318,QCNBB001527,"Toshiba-Satellite C660(Core I3 M380 2.53GHz/2GB/250GB 15.6"")ZA171228K	","Pre-Owned Laptops",1.0000,11000
20622,QCNBB001675,"Toshiba-Satellite L640 (Core I3 M350 2.27GHz/2GB/320GB 14.0"")-7A064098W","Pre-Owned Laptops",1.0000,11000
